word,score,weights
tight,7.5361986600804265,1
clank,7.544965101010101,1
tournament,7.5464411075877695,1
lore,7.547324358740301,1
vital,7.553030217171718,1
refreshing,7.553685953069753,1
asymmetrical,7.55765526380976,1
campaign,7.558431326130008,1
learn,7.558904836301221,1
ultimate,7.561428125524769,1
notch,7.563362491292088,1
solo,7.567540450026951,1
variability,7.568349960276928,1
eastern,7.569337585868499,1
community,7.569768750000001,1
strategical,7.571666659973226,1
intricate,7.573571297002725,1
asymmetric,7.573705680000001,1
week,7.577523205679302,1
wow,7.583810008013891,1
rebel,7.584142444011685,1
teamwork,7.589225689404934,1
currently,7.589524074838355,1
downside,7.590475688575122,1
corporation,7.590614691525424,1
amazed,7.591694618556701,1
deep,7.591928445380918,1
summoner,7.595635359116022,1
module,7.596080524642289,1
atmospheric,7.6017886002886,1
great,7.606670798073378,1
deluxe,7.610792470282318,1
veteran,7.612018305882352,1
grail,7.6120378732702125,1
joy,7.612133542812254,1
diverse,7.626993079896907,1
ordered,7.627986512744736,1
expansion,7.629284333937061,1
raised,7.629661775213994,1
quibble,7.633821599453179,1
flexible,7.635017666547915,1
pax,7.635046968403074,1
rewarding,7.643384516036243,1
anniversary,7.647948622881356,1
instant,7.651009742937853,1
immensely,7.651855612482533,1
brass,7.658031016507385,1
fresh,7.660427699704142,1
fascinating,7.662075202468183,1
master,7.669526585635359,1
weekend,7.670729893238436,1
definitive,7.674244995996799,1
extension,7.676125941422594,1
smooth,7.686952160358469,1
epic,7.689187119085173,1
vassal,7.6914493125000005,1
elegant,7.6921571195861524,1
insert,7.6960828379300255,1
exceptional,7.696639748295754,1
delightful,7.700018038701213,1
scythe,7.704073872472783,1
season,7.70515746833773,1
pleasure,7.713024688760807,1
blend,7.723273169428114,1
premium,7.732331122900089,1
disappoint,7.738211497515969,1
sandbox,7.741469781397344,1
highly,7.7455916620524174,1
deceptively,7.74998286614937,1
tense,7.753864912342907,1
absolute,7.757937433628319,1
infinite,7.759837470725995,1
folded,7.764894592117323,1
occupation,7.76621644295302,1
love,7.770638811803616,1
immense,7.772704174228675,1
mayday,7.773318534961154,1
alike,7.779711833496094,1
elegantly,7.785354601063831,1
beautifully,7.785651169624117,1
tremendous,7.7900284669294795,1
sleeved,7.792772790496136,1
daunting,7.820859546157814,1
adapt,7.827061927806425,1
beauty,7.846101714285714,1
stunning,7.849346670834636,1
scales,7.850911793871866,1
dripping,7.857144061841181,1
delight,7.860962300319488,1
crunchy,7.871751704545455,1
intense,7.895322362315145,1
delicious,7.9015721024258765,1
blast,7.922294459079371,1
adore,7.936403276108726,1
amazingly,7.936452403100776,1
terrific,7.955829087540529,1
genius,7.956297510729613,1
engrossing,7.9630715762273905,1
wonderfully,7.972421553398059,1
wonderful,7.980229543724404,1
tuscany,7.980428357089273,1
excellent,7.980533418050408,1
fabulous,8.015036295951607,1
genial,8.017311509686039,1
perfect,8.028580756861794,1
awesome,8.05020418939898,1
loving,8.057377940122825,1
immersive,8.0783190202832,1
favorite,8.08277004809186,1
brilliantly,8.130828725747246,1
hooked,8.138193765754687,1
brilliant,8.168127508491404,1
organizer,8.197213643178412,1
fantastic,8.206413496118774,1
automa,8.21691887675507,1
amazing,8.222774188242461,1
superb,8.27048071284852,1
incredible,8.270705432595573,1
outstanding,8.279847944006999,1
phenomenal,8.31956934002112,1
excelente,8.353379231210555,1
addicted,8.391496,1
masterpiece,8.727072977452304,1
perfection,8.783856695379797,1
